Brand,Model,Year,Color,fuelType,gearType,engineSize,Mileage,Region,Price
ford,taurus,2011,blue,gas,automatic,4.5,301515.0,eastern,26000
nissan,sunny,2019,gray,gas,automatic,1.5,71913.0,riyadh,26500
nissan,sunny,2019,gray,gas,automatic,1.5,88795.0,riyadh,26500
kia,rio,2016,gray,gas,automatic,1.4,272232.0,riyadh,26500
toyota,yaris,2015,gray,gas,automatic,1.5,193265.0,eastern,26500
toyota,yaris,2016,white,gas,automatic,1.5,160.0,madinah,26500
kia,rio,2017,gray,gas,automatic,1.4,12000.0,eastern,26500
nissan,sunny,2019,gray,gas,automatic,1.5,93762.0,riyadh,26800
nissan,sunny,2019,gray,gas,automatic,1.5,87537.0,riyadh,26800
nissan,sunny,2019,white,gas,automatic,1.5,99104.0,riyadh,26800
nissan,sunny,2019,gray,gas,automatic,1.5,106007.0,riyadh,26800
nissan,sunny,2019,gray,gas,automatic,1.5,88564.0,riyadh,26800
nissan,sunny,2019,gray,gas,automatic,1.5,105739.0,riyadh,26800
nissan,patrol,1992,white,gas,manual,4.6,357000.0,eastern,27000
nissan,sunny,2017,white,gas,automatic,1.5,145161.0,riyadh,27000
nissan,sunny,2018,gray,gas,automatic,1.5,117081.0,riyadh,27000
ford,expedition,2008,blue,gas,automatic,5.4,346000.0,eastern,27000
hyundai,accent,2017,white,gas,automatic,1.4,183000.0,riyadh,27000
hyundai,accent,2017,brown,gas,automatic,1.4,112000.0,riyadh,27000
hyundai,accent,2017,white,gas,automatic,1.4,110000.0,riyadh,27000
chevrolet,tahoe,2008,black,gas,automatic,5.7,330000.0,riyadh,27000
chevrolet,caprice,2009,black,gas,automatic,3.5,320000.0,makkah,27000
toyota,yaris,2017,white,gas,automatic,1.3,100000.0,makkah,27000
hyundai,elantra,2015,gray,gas,automatic,2.0,270000.0,makkah,27000
chevrolet,spark,2020,white,gas,automatic,1.4,16000.0,riyadh,27000
gmc,yukon,2003,gray,gas,automatic,5.3,222000.0,riyadh,27000
nissan,datsun,2007,white,gas,manual,1.6,432000.0,madinah,27000
kia,rio,2016,blue,gas,automatic,1.4,103000.0,eastern,27000
ford,crown victoria,2008,gray,gas,automatic,4.6,171000.0,riyadh,27000
kia,cerato,2015,white,gas,automatic,1.6,170000.0,riyadh,27000
toyota,corolla,2013,gray,gas,automatic,1.6,186000.0,madinah,27000
chevrolet,captiva,2012,black,gas,automatic,1.9,50000.0,madinah,27000
toyota,camry,2016,white,gas,automatic,2.5,180000.0,riyadh,27000
nissan,sunny,2018,brown,gas,automatic,1.5,114000.0,tabouk,27000
hyundai,sonata,2011,white,gas,automatic,2.5,261240.0,riyadh,27000
chevrolet,malibu,2015,gray,gas,automatic,2.5,176000.0,makkah,27000
hyundai,sonata,2013,white,gas,automatic,1.6,181000.0,aseer,27000
chevrolet,malibu,2015,white,gas,automatic,2.5,190217.0,aseer,27000
hyundai,accent,2017,brown,gas,automatic,1.4,62000.0,riyadh,27000
hyundai,accent,2018,white,gas,automatic,1.4,90000.0,riyadh,27000
hyundai,accent,2018,white,gas,automatic,1.4,68000.0,riyadh,27000
chevrolet,malibu,2014,black,gas,automatic,2.6,138.0,makkah,27000
hyundai,accent,2018,white,gas,manual,1.4,130000.0,riyadh,27000
hyundai,accent,2018,white,gas,automatic,1.4,74000.0,riyadh,27000
chevrolet,spark,2018,white,gas,automatic,1.4,218000.0,makkah,27000
ford,vego,2019,black,gas,automatic,1.5,26315.0,makkah,27499
nissan,sunny,2019,gray,gas,automatic,1.5,72418.0,riyadh,27500
nissan,sunny,2019,white,gas,automatic,1.5,112963.0,riyadh,27500
nissan,sunny,2019,white,gas,automatic,1.5,55526.0,riyadh,27500
nissan,sunny,2019,gray,gas,automatic,1.5,98659.0,riyadh,27500
nissan,sunny,2019,gray,gas,automatic,1.5,95623.0,riyadh,27500
kia,rio,2017,white,gas,automatic,1.4,180818.0,riyadh,27500
kia,rio,2017,white,gas,automatic,1.4,144024.0,riyadh,27500
ford,vego,2019,white,gas,automatic,1.5,51419.0,makkah,27500
ford,vego,2019,white,gas,automatic,1.5,47856.0,makkah,27500
nissan,sunny,2019,gray,gas,automatic,1.5,98000.0,madinah,27500
hyundai,accent,2016,white,gas,automatic,1.4,159626.0,eastern,27500
toyota,yaris,2015,black,gas,automatic,1.5,204000.0,riyadh,27500
hyundai,accent,2017,white,gas,automatic,1.4,102000.0,eastern,27500
nissan,datsun,2015,white,gas,manual,2.4,108500.0,riyadh,27500
hyundai,accent,2017,white,gas,automatic,1.4,135000.0,makkah,27500
kia,cadenza,2011,white,gas,automatic,3.3,334624.0,makkah,27500
hyundai,accent,2017,white,gas,automatic,1.4,71000.0,eastern,27500
chevrolet,cruze,2015,gray,gas,automatic,1.6,119000.0,eastern,27500
toyota,corolla,2015,gray,gas,automatic,1.6,160000.0,makkah,27500
ford,taurus,2011,black,gas,automatic,1.6,268000.0,riyadh,28000
hyundai,accent,2018,white,gas,automatic,1.4,128000.0,eastern,28000
nissan,sunny,2019,white,gas,automatic,1.5,147008.0,makkah,28000
hyundai,elantra,2014,black,gas,automatic,2.0,288051.0,riyadh,28000
hyundai,elantra,2015,blue,gas,automatic,1.6,227000.0,makkah,28000
toyota,avanza,2015,white,gas,automatic,2.4,233000.0,riyadh,28000
nissan,sunny,2018,gray,gas,automatic,1.5,69000.0,riyadh,28000
nissan,sunny,2017,gray,gas,automatic,1.5,76672.0,eastern,28000
toyota,yaris,2016,white,gas,automatic,1.5,126000.0,eastern,28000
nissan,sunny,2018,gray,gas,automatic,1.5,97000.0,eastern,28000
gmc,yukon,2008,black,gas,automatic,5.3,440000.0,eastern,28000
toyota,avanza,2016,white,gas,automatic,1.6,160000.0,riyadh,28000
toyota,camry,2013,white,gas,automatic,2.5,376580.0,jizan,28000
nissan,land cruiser,1999,white,gas,manual,4.5,180000.0,riyadh,28000
toyota,camry,2015,white,gas,automatic,1.5,180.0,northern borders,28000
ford,muang,2007,black,gas,manual,2.3,300000.0,makkah,28000
lexus,es,2008,black,gas,automatic,3.5,206000.0,eastern,28000
kia,cerato,2016,gray,gas,automatic,1.6,115000.0,riyadh,28000
nissan,altima,2015,white,gas,automatic,2.5,90000.0,riyadh,28000
hyundai,sonata,2012,white,gas,automatic,2.4,257000.0,riyadh,28000
chevrolet,colorado,2013,white,gas,manual,1.4,196000.0,eastern,28000
chevrolet,colorado,2013,white,gas,manual,2.0,196000.0,eastern,28000
kia,carnival,2013,white,gas,automatic,3.5,256000.0,eastern,28000
ford,eco-sport,2015,white,gas,automatic,1.4,101600.0,riyadh,28000
hyundai,sonata,2013,white,gas,automatic,2.4,215000.0,riyadh,28000
ford,crown victoria,2011,blue,gas,automatic,4.6,230000.0,eastern,28000
kia,cerato,2015,blue,gas,automatic,2.0,104000.0,eastern,28000
hyundai,accent,2018,white,gas,automatic,1.4,95000.0,riyadh,28000
kia,rio,2016,white,gas,automatic,1.4,180000.0,riyadh,28000
hyundai,tucson,2013,white,gas,automatic,2.0,213000.0,makkah,28000
hyundai,accent,2015,white,gas,automatic,1.6,230000.0,riyadh,28000
nissan,patrol,1978,white,gas,manual,4.0,30000.0,aseer,28000
ford,eco-sport,2016,white,gas,automatic,1.5,243000.0,riyadh,28000
toyota,yaris,2016,white,gas,automatic,1.5,166000.0,eastern,28500
hyundai,accent,2017,white,gas,automatic,1.4,112000.0,eastern,28500
toyota,yaris,2016,blue,gas,automatic,1.5,180000.0,eastern,28500
nissan,sunny,2018,white,gas,automatic,1.5,94000.0,eastern,28500
nissan,sunny,2019,gray,gas,automatic,1.5,92000.0,makkah,28500
nissan,sunny,2019,white,gas,automatic,1.5,77000.0,eastern,28500
nissan,datsun,2015,white,gas,manual,2.0,182000.0,eastern,29000
hyundai,accent,2017,gray,gas,automatic,1.4,147000.0,riyadh,29000
nissan,sunny,2018,white,gas,automatic,1.5,79968.0,riyadh,29000
toyota,yaris,2015,black,gas,automatic,1.5,203429.0,riyadh,29000
hyundai,accent,2018,gray,gas,automatic,1.4,93788.0,riyadh,29000
toyota,yaris,2017,white,gas,automatic,1.6,167000.0,riyadh,29000
hyundai,accent,2017,white,gas,automatic,1.4,168000.0,makkah,29000
hyundai,accent,2017,gray,gas,automatic,1.4,181000.0,eastern,29000
gmc,suburban,2006,black,gas,automatic,2.0,230000.0,makkah,29000
toyota,yaris,2017,green,gas,automatic,1.5,133000.0,eastern,29000
hyundai,accent,2017,white,gas,automatic,1.4,112972.0,eastern,29000
nissan,sunny,2018,white,gas,automatic,1.5,75000.0,madinah,29000
nissan,sunny,2019,white,gas,automatic,1.5,89000.0,madinah,29000
hyundai,accent,2018,white,gas,automatic,1.4,127000.0,eastern,29000
hyundai,accent,2018,white,gas,automatic,1.4,187000.0,makkah,29000
gmc,sierra,2006,white,gas,automatic,5.3,283000.0,eastern,29000
nissan,sunny,2019,gray,gas,automatic,1.5,66000.0,madinah,29000
ford,crown victoria,2011,brown,gas,automatic,4.6,343000.0,makkah,29000
toyota,yaris,2017,white,gas,automatic,1.3,127000.0,makkah,29000
chevrolet,caprice,2010,gray,gas,automatic,3.6,260000.0,riyadh,29000
kia,cerato,2016,white,gas,automatic,1.6,50000.0,riyadh,29000
kia,cerato,2016,white,gas,automatic,1.6,47000.0,riyadh,29000
nissan,sunny,2019,gray,gas,automatic,1.5,92300.0,riyadh,29000
hyundai,accent,2017,gray,gas,automatic,1.4,158000.0,eastern,29000
hyundai,santa fe,2012,brown,gas,automatic,1.0,200000.0,madinah,29000
toyota,corolla,2014,white,gas,automatic,1.6,197.0,eastern,29000
ford,expedition,2007,red,gas,automatic,3.0,423000.0,madinah,29000
hyundai,h1,2010,blue,gas,automatic,1.4,147000.0,riyadh,29000
nissan,sunny,2018,gray,gas,automatic,1.5,88000.0,riyadh,29000
hyundai,accent,2017,white,gas,automatic,1.4,108000.0,riyadh,29000
kia,cerato,2017,black,gas,automatic,1.6,132700.0,eastern,29000
ford,crown victoria,2010,white,gas,automatic,4.6,360000.0,madinah,29000
hyundai,accent,2017,white,gas,automatic,1.6,137000.0,eastern,29000
kia,rio,2017,blue,gas,automatic,1.4,116000.0,qassim,29000
nissan,sentra,2014,black,gas,automatic,1.6,205000.0,riyadh,29000
ford,expedition,2007,red,gas,automatic,3.0,423000.0,madinah,29000
chevrolet,trailblazer,2013,red,gas,automatic,3.6,225000.0,eastern,29000
nissan,sunny,2019,gray,gas,automatic,1.5,93049.0,riyadh,29500
nissan,sunny,2019,gray,gas,automatic,1.5,87042.0,riyadh,29500
nissan,sunny,2019,gray,gas,automatic,1.5,85093.0,riyadh,29500
nissan,sunny,2019,gray,gas,automatic,1.5,123291.0,riyadh,29500
ford,vego,2019,white,gas,automatic,1.5,51717.0,makkah,29500
ford,vego,2019,black,gas,automatic,1.5,26323.0,makkah,29500
hyundai,accent,2018,gray,gas,automatic,1.4,106818.0,riyadh,29500
ford,taurus,2011,red,gas,automatic,3.5,281000.0,eastern,29500
hyundai,accent,2017,white,gas,automatic,1.6,212000.0,eastern,29500
hyundai,accent,2017,white,gas,automatic,1.4,59933.0,eastern,29500
hyundai,accent,2017,gray,gas,automatic,1.4,166000.0,riyadh,29500
ford,taurus,2010,white,gas,automatic,3.5,117000.0,eastern,29500
nissan,sunny,2019,gray,gas,automatic,1.5,93000.0,riyadh,29500
kia,cerato,2016,black,gas,automatic,1.6,62000.0,eastern,29750
toyota,corolla,2015,white,gas,automatic,1.6,370000.0,riyadh,30000
ford,flex,2012,gray,gas,automatic,3.5,277000.0,eastern,30000
hyundai,accent,2017,white,gas,automatic,1.6,103461.0,riyadh,30000
hyundai,accent,2017,white,gas,automatic,1.6,110448.0,riyadh,30000
hyundai,accent,2017,white,gas,automatic,1.6,143021.0,riyadh,30000
hyundai,accent,2017,white,gas,automatic,1.6,173700.0,riyadh,30000
hyundai,accent,2017,white,gas,automatic,1.6,207135.0,riyadh,30000
hyundai,accent,2017,white,gas,automatic,1.6,114250.0,riyadh,30000
hyundai,accent,2017,white,gas,automatic,1.6,197990.0,riyadh,30000
hyundai,accent,2017,white,gas,automatic,1.6,125848.0,riyadh,30000
hyundai,accent,2017,white,gas,automatic,1.6,132567.0,riyadh,30000
hyundai,accent,2017,white,gas,automatic,1.6,76938.0,riyadh,30000
hyundai,accent,2017,white,gas,automatic,1.6,114482.0,riyadh,30000
hyundai,accent,2017,white,gas,automatic,1.6,168347.0,riyadh,30000
toyota,yaris,2017,gray,gas,automatic,1.4,125000.0,riyadh,30000
ford,fusion,2014,white,gas,automatic,2.0,260000.0,riyadh,30000
kia,rio,2016,gray,gas,automatic,1.4,138000.0,makkah,30000
toyota,rav4,2012,white,gas,automatic,2.5,234000.0,eastern,30000
toyota,corolla,2013,white,gas,automatic,1.6,290000.0,eastern,30000
hyundai,sonata,2013,white,gas,automatic,2.4,344506.0,makkah,30000
hyundai,azera,2012,white,gas,automatic,3.0,433000.0,makkah,30000
toyota,yaris,2016,blue,gas,automatic,1.5,130000.0,al-jouf,30000
nissan,sunny,2018,white,gas,automatic,1.5,58244.0,riyadh,30000
hyundai,accent,2017,white,gas,automatic,1.4,91000.0,riyadh,30000
nissan,armada,2006,black,gas,automatic,5.6,184000.0,makkah,30000
chevrolet,malibu,2013,white,gas,automatic,3.6,177000.0,eastern,30000
chevrolet,malibu,2013,gray,gas,automatic,3.6,165000.0,eastern,30000
gmc,terrain,2013,gray,gas,automatic,2.4,240000.0,makkah,30000
hyundai,elantra,2015,gray,gas,automatic,2.0,169.0,aseer,30000
toyota,prado,2003,white,gas,manual,4.0,450000.0,riyadh,30000
hyundai,accent,2017,gray,gas,automatic,1.4,200000.0,eastern,30000
toyota,land cruiser,1993,white,gas,manual,4.6,196671.0,madinah,30000
toyota,aurion,2010,white,gas,automatic,3.5,342000.0,eastern,30000
chevrolet,cruze,2017,gray,gas,automatic,1.8,101000.0,eastern,30000
ford,crown victoria,2011,white,gas,automatic,4.7,318000.0,madinah,30000
hyundai,accent,2018,white,gas,automatic,1.4,135000.0,eastern,30000
ford,taurus,2012,yellow,gas,automatic,6.0,166000.0,hail,30000
nissan,datsun,2015,white,gas,manual,2.4,205000.0,eastern,30000
hyundai,accent,2016,white,gas,automatic,1.2,74000.0,eastern,30000
ford,expedition,2012,gray,gas,automatic,5.4,350000.0,makkah,30000
hyundai,accent,2017,gray,gas,automatic,1.6,140000.0,makkah,30000
toyota,camry,2010,gray,gas,automatic,2.5,240000.0,eastern,30000
nissan,armada,2007,black,gas,automatic,5.6,240000.0,riyadh,30000
toyota,land cruiser,1988,white,gas,manual,4.0,195000.0,najran,30000
nissan,sunny,2019,white,gas,automatic,1.5,116000.0,riyadh,30000
kia,cerato,2016,white,gas,automatic,1.6,150000.0,makkah,30000
kia,cerato,2016,white,gas,automatic,1.6,112000.0,makkah,30000
hyundai,elantra,2015,white,gas,automatic,2.0,245000.0,aseer,30000
toyota,land cruiser,2000,white,gas,automatic,4.8,396000.0,madinah,30000
kia,sorento,2015,black,gas,automatic,3.3,182000.0,eastern,30000
ford,expedition,2012,gray,gas,automatic,5.4,360000.0,riyadh,30000
ford,crown victoria,2010,white,gas,automatic,3.0,250000.0,tabouk,30000
kia,cerato,2018,white,gas,automatic,1.6,215000.0,madinah,30000
chevrolet,suburban,2007,black,gas,automatic,5.3,300000.0,al-jouf,30000
toyota,hilux,2009,white,gas,manual,1.5,25788.0,makkah,30000
hyundai,accent,2017,brown,gas,automatic,1.4,186000.0,eastern,30000
toyota,camry,2015,gray,gas,automatic,2.5,310000.0,makkah,30000
gmc,yukon,2011,black,gas,automatic,5.3,307216.0,jizan,30000
hyundai,elantra,2015,white,gas,automatic,2.0,276000.0,madinah,30000
kia,rio,2018,green,gas,automatic,2.0,85000.0,riyadh,30000
nissan,sunny,2018,white,gas,automatic,1.5,43000.0,riyadh,30000
hyundai,accent,2017,white,gas,automatic,1.6,169700.0,eastern,30000
toyota,land cruiser,2007,white,gas,automatic,1.0,400000.0,makkah,30000
chevrolet,malibu,2013,white,gas,automatic,2.5,250000.0,eastern,30000
hyundai,elantra,2015,white,gas,automatic,2.0,230000.0,riyadh,30000
ford,flex,2015,black,gas,automatic,3.6,290000.0,riyadh,30000
nissan,vtc,2000,white,gas,manual,4.8,490000.0,eastern,30000
hyundai,accent,2017,white,gas,automatic,1.4,65000.0,riyadh,30000
hyundai,sonata,2012,white,gas,automatic,2.5,221000.0,riyadh,30000
kia,cerato,2016,white,gas,automatic,1.6,12100.0,qassim,30000
toyota,avalon,2008,white,gas,automatic,3.5,320000.0,riyadh,30000
hyundai,accent,2018,white,gas,automatic,1.4,114969.0,al-jouf,30000
toyota,avanza,2016,white,gas,automatic,1.6,115.0,eastern,30000
ford,fusion,2015,gray,gas,automatic,2.4,178000.0,hail,30000
toyota,land cruiser,2007,white,gas,automatic,1.2,300000.0,makkah,30000
nissan,datsun,2014,white,gas,manual,2.0,240000.0,riyadh,30000
toyota,land cruiser,1990,white,gas,manual,3.0,333892.0,hail,30000
toyota,land cruiser,2002,gray,gas,manual,1.1,325605.0,makkah,30000
toyota,corolla,2013,white,gas,automatic,2.0,183000.0,qassim,30000
gmc,yukon,2008,black,gas,automatic,7.2,299000.0,makkah,30000
toyota,corolla,2013,white,gas,automatic,1.6,220000.0,jizan,30000
hyundai,accent,2018,gray,gas,automatic,1.4,79000.0,eastern,30000
hyundai,accent,2017,white,gas,automatic,1.6,120000.0,eastern,30000
gmc,yukon,2007,blue,gas,automatic,5.3,221000.0,eastern,30000
hyundai,accent,2017,white,gas,automatic,1.4,97700.0,eastern,30000
ford,edge,2013,black,gas,automatic,6.0,277000.0,najran,30000
hyundai,elantra,2013,gray,gas,automatic,1.6,190000.0,riyadh,30000
chevrolet,cruze,2016,black,gas,automatic,1.8,98400.0,eastern,30000
hyundai,accent,2017,white,gas,automatic,1.4,119000.0,riyadh,30000
ford,expedition,2007,gray,gas,automatic,2.7,253000.0,eastern,30000
mercedes,s,2002,yellow,gas,automatic,3.5,109000.0,madinah,30000
nissan,sunny,2019,gray,gas,automatic,1.5,86871.0,riyadh,30500
hyundai,accent,2017,white,gas,automatic,1.4,150000.0,riyadh,31000
toyota,yaris,2018,red,gas,automatic,1.5,195000.0,makkah,31000
hyundai,accent,2017,white,gas,automatic,1.6,138000.0,riyadh,31000
hyundai,accent,2017,white,gas,automatic,1.6,103000.0,riyadh,31000
hyundai,accent,2017,white,gas,automatic,1.6,109000.0,riyadh,31000
hyundai,accent,2018,white,gas,automatic,1.4,199000.0,eastern,31000
nissan,sentra,2016,gray,gas,automatic,1.6,96000.0,riyadh,31000
nissan,sunny,2018,white,gas,automatic,1.5,52000.0,riyadh,31000
ford,explorer,2011,gray,gas,automatic,3.6,226185.0,riyadh,31000
nissan,sentra,2016,gray,gas,automatic,1.6,113000.0,riyadh,31000
kia,rio,2019,white,gas,automatic,1.4,79000.0,makkah,31000
kia,cerato,2016,gray,gas,automatic,1.6,18000.0,eastern,31000
hyundai,accent,2018,gray,gas,automatic,1.4,97300.0,eastern,31000
kia,rio,2019,white,gas,automatic,1.4,51000.0,riyadh,31000
nissan,datsun,2015,white,gas,manual,1.1,215267.0,tabouk,31000
hyundai,accent,2017,white,gas,automatic,1.4,108000.0,riyadh,31000
hyundai,accent,2017,white,gas,automatic,1.4,87995.0,riyadh,31500
chevrolet,spark,2019,gray,gas,automatic,1.4,102100.0,eastern,31500
toyota,yaris,2018,white,gas,automatic,1.5,131000.0,makkah,32000
toyota,yaris,2018,white,gas,automatic,1.5,128000.0,makkah,32000
hyundai,accent,2018,white,gas,automatic,1.4,110761.0,riyadh,32000
kia,optima,2015,blue,gas,automatic,2.4,359000.0,riyadh,32000
hyundai,accent,2018,white,gas,automatic,1.4,137175.0,riyadh,32000
hyundai,accent,2018,white,gas,automatic,1.5,90400.0,eastern,32000
hyundai,accent,2018,white,gas,automatic,1.4,120000.0,makkah,32000
chevrolet,malibu,2015,red,gas,automatic,2.4,175500.0,eastern,32000
chevrolet,malibu,2016,gray,gas,automatic,2.5,203000.0,eastern,32000
toyota,yaris,2016,white,gas,automatic,1.5,119000.0,eastern,32000
kia,cerato,2016,white,gas,automatic,1.6,34000.0,riyadh,32000
hyundai,accent,2018,gray,gas,automatic,1.4,63012.0,eastern,32000
hyundai,accent,2018,gray,gas,automatic,1.4,67000.0,eastern,32000
hyundai,accent,2018,gray,gas,automatic,1.4,65700.0,eastern,32000
hyundai,accent,2018,gray,gas,automatic,1.4,64126.0,eastern,32000
nissan,sentra,2016,white,gas,automatic,1.6,188000.0,riyadh,32000
toyota,yaris,2018,gray,gas,automatic,1.5,114000.0,makkah,32000
ford,edge,2013,white,gas,automatic,3.5,317125.0,makkah,32000
chevrolet,tahoe,2007,white,gas,automatic,5.3,374000.0,riyadh,32000
ford,crown victoria,2010,brown,gas,automatic,4.6,267488.0,riyadh,32000
toyota,yaris,2017,gray,gas,automatic,1.3,137200.0,makkah,32000
toyota,rav4,2011,gray,gas,automatic,2.5,485000.0,eastern,32000
chevrolet,caprice,2009,white,gas,automatic,6.0,135000.0,riyadh,32000
ford,edge,2013,black,gas,automatic,3.5,217000.0,eastern,32000
nissan,datsun,2015,white,gas,manual,2.0,130000.0,makkah,32000
hyundai,accent,2019,brown,gas,automatic,1.4,91000.0,riyadh,32000
nissan,sunny,2019,white,gas,automatic,1.5,46000.0,makkah,32000
hyundai,h1,2016,gray,gas,automatic,2.4,280000.0,makkah,32000
kia,carens,2015,white,gas,automatic,2.0,147.0,riyadh,32000
hyundai,tucson,2013,gray,gas,automatic,2.0,120000.0,makkah,32000
hyundai,elantra,2015,white,gas,automatic,2.0,250000.0,eastern,32000
toyota,fortuner,2011,black,gas,automatic,2.7,304000.0,makkah,32000
chevrolet,tahoe,2008,black,gas,automatic,5.3,296000.0,riyadh,32000
hyundai,accent,2018,white,gas,automatic,1.4,130000.0,eastern,32000
gmc,yukon,2010,yellow,gas,automatic,5.3,335000.0,riyadh,32000
toyota,corolla,2016,gray,gas,automatic,1.6,190000.0,aseer,32000
toyota,yaris,2016,white,gas,automatic,1.5,100.0,madinah,32000
hyundai,azera,2013,gray,gas,automatic,3.0,284000.0,riyadh,32000
toyota,yaris,2016,white,gas,automatic,1.5,155000.0,makkah,32000
toyota,yaris,2017,gray,gas,automatic,1.5,12500.0,tabouk,32000
nissan,datsun,2013,white,gas,manual,1.7,273778.0,eastern,32000
nissan,altima,2015,black,gas,automatic,2.5,167000.0,eastern,32000
toyota,hilux,2009,white,gas,manual,2.7,426000.0,aseer,32000
